fraud_uri,fraud_label,fraud_label_matched,gao_uri,gao_label,similarity_score,fraud_parents
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SocialSecurityNumber,Social Security number,Social Security number,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132635,Social Security taxes,0.791,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PersonallyIdentifiableInformation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SocialSecurityNumberFraud,Social Security number fraud,Social Security number fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132630,social security number,0.88,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/IdentityDocumentFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SocialSecurityNumberFraud,Social Security number fraud,Social Security number fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132631,Social Security numbers,0.863,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/IdentityDocumentFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SocialSecurityNumberFraud,Social Security number fraud,Social Security number fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132636,Social Security Trust Funds,0.764,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/IdentityDocumentFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SocialSecurityRegulation,social security regulation,social security regulation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132337,security regulations,0.826,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/federalRegulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SocialSecurityRegulation,social security regulation,social security regulation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145789,social media regulation,0.816,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/federalRegulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SocialSecurityRegulation,social security regulation,social security regulation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124288,cybersecurity regulation,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/federalRegulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SocialSecurityRegulation,social security regulation,social security regulation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132623,Social Security contributions,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/federalRegulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SocialSecurityRegulation,social security regulation,social security regulation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134874,Social Security Act,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/federalRegulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SourceSelection,source selection,source selection,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132687,source selection,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/NonCompetitiveBidding
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SourceSelection,source selection,source selection,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132520,site selection,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/NonCompetitiveBidding
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SourceSelection,source selection,source selection,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122569,Bids and Source Selection,0.78,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/NonCompetitiveBidding
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Spamming,spamming,spamming,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132526,slamming,0.875,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CyberExploit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Spamming,spamming,spamming,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132752,Spain,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CyberExploit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Spamming,spamming,spamming,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124106,cramming,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CyberExploit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SplitPurchase,split purchase,split purchase,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132572,small purchases,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Spoofing,spoofing,spoofing,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/136077,spoofing,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CyberExploit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Spoofing,spoofing,spoofing,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/136076,spoof,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CyberExploit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StagedSchemeMode,stages,stages,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127796,hostages,0.857,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/RepeatedSchemeMode
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateGovernment,State government,State government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132862,state governments,0.97,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateGovernment,State government,state government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132862,state governments,0.97,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateGovernment,State government,State government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125078,e-government,0.815,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateGovernment,State government,state government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125078,e-government,0.815,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateGovernment,State government,State government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133624,tribal governments,0.765,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateLaw,state law,state law,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132866,state law,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Law
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateLaw,state law,state law,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132867,state laws,0.947,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Law
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateLaw,state law,state law,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132837,state aid,0.778,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Law
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateLaw,state law,state law,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133179,tax law,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Law
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateRegulation,state regulation,state regulation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132871,state relations,0.903,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Regulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateRegulation,state regulation,state regulation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133485,trade regulation,0.875,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Regulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateRegulation,state regulation,state regulation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132868,state legislation,0.848,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Regulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateRegulation,state regulation,state regulation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145615,FDA regulation,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Regulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StateRegulation,state regulation,state regulation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132150,safety regulation,0.788,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Regulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StrawSmallBusinessOwner,straw small business owner,straw small business owner,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132555,small business owners,0.851,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Misrepresentation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StrawStudent,straw student,straw student,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132893,STEM students,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FictitiousIndividual
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Student,student,Students,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132969,students,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Person
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Student,student,student,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132969,students,0.933,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Person
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Student,student,Students,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147409,F-1 STUDENTS,0.842,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Person
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Student,student,student,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147410,F-1 STUDENT,0.824,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Person
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Student,student,Students,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147405,student visa,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Person
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StudentFinancialAidFraud,student financial aid fraud,student financial aid fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132949,student financial aid,0.875,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StudentFinancialAidFraud,student financial aid fraud,student financial aid fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132950,student financial assistance,0.764,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StudentFinancialAssistanceGrant,student financial assistance grant,student financial assistance grant,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132950,student financial assistance,0.903,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/DomesticAssistanceGrant
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StudentFinancialAssistanceGrant,student financial assistance grant,Student financial assistance grant,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132950,student financial assistance,0.903,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/DomesticAssistanceGrant
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StudentVisaFraud,student visa fraud,student visa fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132957,student loan fraud,0.833,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/IdentityDocumentFraud; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/VisaFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StudentVisaFraud,student visa fraud,student visa fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147405,student visa,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/IdentityDocumentFraud; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/VisaFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/StudentVisaFraud,student visa fraud,student visa fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132968,student visas,0.774,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/IdentityDocumentFraud; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/VisaFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SubcontractSelfDealing,subcontract self-dealing,subcontract self-dealing,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132974,subcontracting,0.757,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ContractFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SyntheticLease,synthetic lease,synthetic lease,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133081,synthetic fuels,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CookingTheBooks
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SyntheticLease,synthetic lease,synthetic lease,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135458,synthetic DNA,0.786,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CookingTheBooks
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/SyntheticLease,synthetic lease,synthetic lease,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133080,synthetic fibers,0.774,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CookingTheBooks
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxEvasion,tax evasion,tax evasion,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133167,tax evasion,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxFraudMechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxFraud,tax fraud,tax fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135246,tax fraud,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxFraud,tax fraud,tax fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133477,trade fraud,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxIdentificationNumber,Tax Identification Number,Tax Identification Number,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133230,taxpayer identification number,0.909,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PersonallyIdentifiableInformation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxIdentificationNumber,Tax Identification Number,tax identification number,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133230,taxpayer identification number,0.909,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PersonallyIdentifiableInformation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxIdentificationNumber,Tax Identification Number,Tax Identification Number,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130967,personal identification numbers,0.821,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PersonallyIdentifiableInformation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxIdentificationNumber,Tax Identification Number,tax identification number,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130967,personal identification numbers,0.821,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PersonallyIdentifiableInformation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxPreparer,tax preparer,tax preparer,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133191,tax preparer,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramUser
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxRevenue,tax revenue,tax revenue,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133204,tax revenues,0.957,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/RevenueStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxRevenue,tax revenue,Tax revenue,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133204,tax revenues,0.957,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/RevenueStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Taxpayer,state taxpayer,state taxpayer,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132873,state taxes,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Individual
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Taxpayer,state taxpayer,state taxpayer,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125816,estate taxes,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Individual
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxpayerFraud,taxpayer fraud,taxpayer fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133229,taxpayer funds,0.857,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxpayerFraud,taxpayer fraud,taxpayer fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135246,tax fraud,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TaxFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Teacher,educator,educator,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125201,Education,0.824,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TelecommunicationsExploit,telecommunications exploit,telecommunications exploit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134956,telecommunications employment,0.873,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TelecommunicationsExploit,telecommunications exploit,telecommunications exploit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133297,telecommunications policy,0.863,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TelecommunicationsExploit,telecommunications exploit,telecommunications exploit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133276,telecommunication policy,0.84,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TelecommunicationsExploit,telecommunications exploit,telecommunications exploit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133278,Telecommunications,0.818,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TelecommunicationsExploit,telecommunications exploit,telecommunications exploit,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133293,telecommunications laws,0.816,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TenantFraud,tenant fraud,tenant fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135246,tax fraud,0.762,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/RentalAssistanceHousingFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Terrorist,terrorist,terrorist,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133368,terrorists,0.947,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Criminal
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Terrorist,terrorist,terrorist,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133357,terrorism,0.889,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Criminal
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Terrorist,terrorist,terrorist,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125807,errors,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Criminal
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Terrorist,terrorist,terrorist,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133360,terrorist acts,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Criminal
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Terrorist,terrorist,terrorist,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122624,bioterrorism,0.762,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Criminal
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TimeAndAttendanceFraud,time and attendance fraud,time and attendance fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133426,time and attendance records,0.846,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/EmployeeFraud
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TitleTransfer,title transfer,title transfer,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126342,file transfers,0.857,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/MortgageScheme
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TitleTransfer,title transfer,title transfer,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134293,water transfers,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/MortgageScheme
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Trafficking,trafficking,trafficking,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133502,trafficking,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Trafficking,trafficking,trafficking,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125046,drug trafficking,0.815,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Trafficking,trafficking,trafficking,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122162,arms trafficking,0.815,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Trafficking,trafficking,trafficking,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123220,child trafficking,0.786,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Trafficking,trafficking,trafficking,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127910,human trafficking,0.786,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Training,Training,Training,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128624,IT training,0.842,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Training,Training,training,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128624,IT training,0.842,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Training,Training,Training,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128658,job training,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Training,Training,training,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128658,job training,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FundingStream
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TransnationalOrganizedCrimeRing,transnational organized crime ring,transnational organized crime ring,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/136170,transnational organized crime,0.921,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/CriminalEnterprise
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Transportation,transportation,transportation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133534,Transportation,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Transportation,transportation,Transportation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133534,Transportation,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Transportation,transportation,transportation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133556,transportation law,0.875,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Transportation,transportation,transportation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121765,air transportation,0.875,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Transportation,transportation,Transportation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133556,transportation law,0.875,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TransportationDisasterAssistance,transportation disaster assistance,transportation disaster assistance,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126660,foreign disaster assistance,0.787,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/DisasterAssistance
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Trepass,trespass,trespass,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133614,trespass,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Trepass,trespass,trespass,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133615,trespassing,0.842,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Trepass,trespass,trespass,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146455,TREAS,0.769,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Mechanism
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TribalGovernment,Tribal governments,Tribal governments,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133624,tribal governments,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TribalGovernment,Tribal governments,tribal government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133624,tribal governments,0.971,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/TribalGovernment,Tribal governments,Tribal governments,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132862,state governments,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
