uri,label,all_labels
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125415,emergency rental assistance,emergency rental assistance
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131911,rent subsidies,rent subsidies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126066,federal aid for transportation,federal aid for transportation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126062,federal aid for highways,federal aid for highways
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126072,federal aid to railroads,federal aid to railroads
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126065,federal aid for the humanities,federal aid for the humanities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126064,federal aid for the arts,federal aid for the arts
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126151,federal financial aid,federal financial aid
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126063,federal aid for housing,federal aid for housing
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129178,low-income home energy assistance,low-income home energy assistance
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126061,federal aid for criminal justice,federal aid for criminal justice
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134449,worker assistance,worker assistance
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134267,water and sanitation aid,water and sanitation aid
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132942,student aid,student aid
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132951,student grants,student grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129735,military tuition assistance,military tuition assistance
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121605,agricultural assistance,agricultural assistance
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131448,program management,program management
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135417,program management standards,program management standards
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131440,program evaluation,program evaluation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131438,program costs,program costs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131450,program transparency,program transparency
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135063,program applications,program applications
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128074,incentives in federal programs,incentives in federal programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126377,financial incentives in federal programs,financial incentives in federal programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126375,financial incentives,financial incentives
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133517,transfer payments,transfer payments
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127352,grant programs,grant programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122291,audit programs,audit programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131828,Recovery Act programs,Recovery Act programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127285,government projects,government projects
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126162,federal grants,federal grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124912,discretionary grants,discretionary grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127360,grants-in-aid,grants-in-aid
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133024,supplemental grants,supplemental grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122651,block grants,block grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145723,area-specific grants,area-specific grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145725,disaster and emergency management grants,disaster and emergency management grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124888,disaster recovery grants,disaster recovery grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126452,fire grants,fire grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128853,land grants,land grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125226,education grants,education grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123796,construction grants,construction grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145729,transportation grants,transportation grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133521,transit grants,transit grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145728,housing grants,housing grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127837,housing block grants,housing block grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131949,research grants,research grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145722,tiered evidence grants,tiered evidence grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122990,capital grants,capital grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125918,expired grants,expired grants
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135394,performance partnerships (grants),performance partnerships (grants)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128462,international programs,international programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128445,international food programs,international food programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128412,international agricultural programs,international agricultural programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128439,international environmental programs,international environmental programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128252,infrastructure projects abroad,infrastructure projects abroad
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132982,subsidies,subsidies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124814,differential subsidies,differential subsidies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121668,agricultural subsidies,agricultural subsidies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126025,farm subsidies,farm subsidies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134207,vouchers,vouchers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134206,voucher adjustments,voucher adjustments
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135193,grantees,grantees
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128175,ineligible grantees,ineligible grantees
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132984,subsidy estimates,subsidy estimates
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121937,American Indian and Alaska Native programs,American Indian and Alaska Native programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125733,environmental programs in tribal communities,environmental programs in tribal communities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135024,government programs (general),government programs (general)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127206,government aid,government aid
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127249,government financial aid,government financial aid
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125915,area-specific programs,area-specific programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145842,disaster and emergency management programs,disaster and emergency management programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128154,industrial mobilization,industrial mobilization
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123070,catastrophe bonds,catastrophe bonds
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145846,disaster and emergency relief programs,disaster and emergency relief programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134841,public safety programs,public safety programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125413,emergency preparedness programs,emergency preparedness programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127434,Gulf Coast rebuilding assistance,Gulf Coast rebuilding assistance
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125013,drought relief programs,drought relief programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126596,food relief programs,food relief programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145786,"culture, media, and sports programs","culture, media, and sports programs"
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128441,international exchange programs,international exchange programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128475,international student exchange,international student exchange
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122191,"artist, athlete, and entertainer visas","artist, athlete, and entertainer visas"
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124218,cultural exchange,cultural exchange
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135325,military bands,military bands
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122197,arts and media awards,arts and media awards
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125238,education programs,education programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125647,English as a Second Language (ESL) programs,English as a Second Language (ESL) programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123204,child care programs,child care programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125212,education benefits,education benefits
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127677,higher education programs,higher education programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134447,work-study programs,work-study programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130846,patient education,patient education
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125694,environmental education and training,environmental education and training
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125721,environmental literacy,environmental literacy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131267,preschool programs,preschool programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131453,programs for children,programs for children
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128265,inmate skills development,inmate skills development
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132234,school meal programs,school meal programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125091,early childhood programs,early childhood programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134532,youth programs,youth programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134531,youth employment programs,youth employment programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134528,youth education programs,youth education programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131455,programs for teachers,programs for teachers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124521,defense programs,defense programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129576,military assistance,military assistance
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132914,strategic defense programs,strategic defense programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124287,cybersecurity programs,cybersecurity programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128250,infrastructure programs,infrastructure programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133932,urban development programs,urban development programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125428,eminent domain,eminent domain
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131602,public works,public works
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128251,infrastructure projects,infrastructure projects
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127869,housing projects,housing projects
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133901,universal service,universal service
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125151,economic development programs,economic development programs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125139,economic assistance,economic assistance
